"REF_DATE","GEO","DGUID","Commodity groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","105.6","","","","1"
"2009-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","106.7","","","","1"
"2009-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","106.5","","","","1"
"2009-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","106.2","","","","1"
"2009-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","108.5","","","","1"
"2009-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.8","","","","1"
"2009-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","115.4","","","","1"
"2009-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.4","","","","1"
"2009-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","108.0","","","","1"
"2009-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","107.1","","","","1"
"2009-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","108.7","","","","1"
"2010-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","109.1","","","","1"
"2010-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","110.9","","","","1"
"2010-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","111.3","","","","1"
"2010-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.0","","","","1"
"2010-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.5","","","","1"
"2010-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.4","","","","1"
"2010-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","110.5","","","","1"
"2010-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","109.6","","","","1"
"2010-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","111.8","","","","1"
"2010-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.5","","","","1"
"2010-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.0","","","","1"
"2010-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.3","","","","1"
"2011-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","111.4","","","","1"
"2011-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.5","","","","1"
"2011-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.1","","","","1"
"2011-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.5","","","","1"
"2011-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.7","","","","1"
"2011-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.1","","","","1"
"2011-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.3","","","","1"
"2011-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","115.6","","","","1"
"2011-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","115.6","","","","1"
"2011-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.5","","","","1"
"2011-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","113.6","","","","1"
"2011-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","111.5","","","","1"
"2012-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","120.0","","","","1"
"2012-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","119.1","","","","1"
"2012-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.7","","","","1"
"2012-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","106.7","","","","1"
"2012-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","105.7","","","","1"
"2012-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","105.9","","","","1"
"2012-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","109.6","","","","1"
"2012-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.1","","","","1"
"2012-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.4","","","","1"
"2012-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","110.3","","","","1"
"2012-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","112.3","","","","1"
"2012-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.4","","","","1"
"2013-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","115.4","","","","1"
"2013-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","116.1","","","","1"
"2013-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","119.4","","","","1"
"2013-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","120.4","","","","1"
"2013-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","119.8","","","","1"
"2013-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","120.5","","","","1"
"2013-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","119.7","","","","1"
"2013-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","116.0","","","","1"
"2013-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","114.5","","","","1"
"2013-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","119.9","","","","1"
"2013-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","120.5","","","","1"
"2013-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","121.0","","","","1"
"2014-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.6","","","","1"
"2014-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.2","","","","1"
"2014-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.7","","","","1"
"2014-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.3","","","","1"
"2014-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.7","","","","1"
"2014-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","123.8","","","","1"
"2014-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","123.5","","","","1"
"2014-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","126.6","","","","1"
"2014-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","127.7","","","","1"
"2014-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.5","","","","1"
"2014-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","122.3","","","","1"
"2014-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","123.6","","","","1"
"2015-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","129.4","","","","1"
"2015-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","129.6","","","","1"
"2015-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","130.9","","","","1"
"2015-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","131.9","","","","1"
"2015-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","131.9","","","","1"
"2015-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","130.7","","","","1"
"2015-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","130.4","","","","1"
"2015-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","129.9","","","","1"
"2015-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","130.1","","","","1"
"2015-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","131.7","","","","1"
"2015-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","130.9","","","","1"
"2015-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","131.0","","","","1"
"2016-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.1","","","","1"
"2016-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.0","","","","1"
"2016-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","139.1","","","","1"
"2016-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","136.9","","","","1"
"2016-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","135.9","","","","1"
"2016-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","137.5","","","","1"
"2016-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","134.9","","","","1"
"2016-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","134.3","","","","1"
"2016-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","134.5","","","","1"
"2016-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","134.3","","","","1"
"2016-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","136.1","","","","1"
"2016-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","141.0","","","","1"
"2017-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","138.5","","","","1"
"2017-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","137.9","","","","1"
"2017-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","138.0","","","","1"
"2017-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","138.7","","","","1"
"2017-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","139.6","","","","1"
"2017-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.1","","","","1"
"2017-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.4","","","","1"
"2017-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.5","","","","1"
"2017-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","141.1","","","","1"
"2017-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.3","","","","1"
"2017-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.5","","","","1"
"2017-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","139.6","","","","1"
"2018-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","139.7","","","","1"
"2018-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","139.6","","","","1"
"2018-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","140.6","","","","1"
"2018-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","141.7","","","","1"
"2018-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","141.9","","","","1"
"2018-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","142.1","","","","1"
"2018-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","142.2","","","","1"
"2018-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","143.0","","","","1"
"2018-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","144.0","","","","1"
"2018-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","145.2","","","","1"
"2018-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","144.3","","","","1"
"2018-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","143.6","","","","1"
"2019-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","146.8","","","","1"
"2019-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","146.9","","","","1"
"2019-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","150.2","","","","1"
"2019-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","152.3","","","","1"
"2019-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","152.1","","","","1"
"2019-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","152.4","","","","1"
"2019-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","151.4","","","","1"
"2019-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","150.4","","","","1"
"2019-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","151.2","","","","1"
"2019-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","152.9","","","","1"
"2019-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","151.7","","","","1"
"2019-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","150.4","","","","1"
"2020-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","159.6","","","","1"
"2020-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","160.6","","","","1"
"2020-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","162.6","","","","1"
"2020-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","162.3","","","","1"
"2020-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","163.0","","","","1"
"2020-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","164.8","","","","1"
"2020-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","164.6","","","","1"
"2020-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","163.7","","","","1"
"2020-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","162.9","","","","1"
"2020-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","161.8","","","","1"
"2020-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","162.0","","","","1"
"2020-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","163.8","","","","1"
"2021-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","164.9","","","","1"
"2021-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","166.4","","","","1"
"2021-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","169.0","","","","1"
"2021-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","170.4","","","","1"
"2021-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","169.0","","","","1"
"2021-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","170.0","","","","1"
"2021-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","169.4","","","","1"
"2021-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","167.2","","","","1"
"2021-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","167.1","","","","1"
"2021-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","171.3","","","","1"
"2021-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","172.2","","","","1"
"2021-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","169.5","","","","1"
"2022-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","174.6","","","","1"
"2022-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","175.4","","","","1"
"2022-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","176.6","","","","1"
"2022-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","177.3","","","","1"
"2022-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","177.5","","","","1"
"2022-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","178.6","","","","1"
"2022-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","179.3","","","","1"
"2022-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","180.0","","","","1"
"2022-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","180.1","","","","1"
"2022-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","179.7","","","","1"
"2022-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","179.4","","","","1"
"2022-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","180.9","","","","1"
"2023-01","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","187.0","","","","1"
"2023-02","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","187.0","","","","1"
"2023-03","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","187.4","","","","1"
"2023-04","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","187.6","","","","1"
"2023-05","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","187.6","","","","1"
"2023-06","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","187.7","","","","1"
"2023-07","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","188.0","","","","1"
"2023-08","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","188.3","","","","1"
"2023-09","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","188.8","","","","1"
"2023-10","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","188.9","","","","1"
"2023-11","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","189.2","","","","1"
"2023-12","Canada","2016A000011124","Fresh vegetables (except potatoes and pulse crops) [A15]","Index, 2007=100","181","units","0","v66449858","1.7","189.5","","","","1"
"2007-01","Canada","2016A000011124","Fresh potatoes [A16]","Index, 2007=100","181","units","0","v66449859","1.8","96.0","","","","1"
